rank_window,heat_score,heat_rank_score,source,kind,agency,title,published_date,url,document_url,format,rationale,heat_score_today,exact_url_mentions_today,filename_mentions_today,social_exact_mentions_today,social_engagement_today,providers_checked_today,errors_today,heat_score_7d,exact_url_mentions_7d,filename_mentions_7d,social_exact_mentions_7d,social_engagement_7d,providers_checked_7d,errors_7d,heat_score_30d,exact_url_mentions_30d,filename_mentions_30d,social_exact_mentions_30d,social_engagement_30d,providers_checked_30d,errors_30d
7d,0.0,0.0,NYC Independent Budget Office,report,,New York City's Tax on the Working Poor,,https://www.ibo.nyc.ny.us/iboreports/workingpoor.html,,html,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Independent Budget Office,report,,IBO Annual Report 1997,,https://www.ibo.nyc.ny.us/iboreports/anrepcov.html,,html,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYS Comptroller,report,,Prompt Payment Interest Report: State Fiscal Year 2025-26,,https://www.osc.ny.gov/files/reports/special-topics/pdf/prompt-payment-interest-2025-26.pdf,https://www.osc.ny.gov/files/reports/special-topics/pdf/prompt-payment-interest-2025-26.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYS Comptroller,report,,Performance of Industrial Development Agencies in New York State – 2026 Annual Report,,https://www.osc.ny.gov/files/local-government/publications/pdf/ida-performance-report-2026.pdf,https://www.osc.ny.gov/files/local-government/publications/pdf/ida-performance-report-2026.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYS Comptroller,report,,MWBE Report 2025-2026 Fiscal Year,,https://www.osc.ny.gov/files/reports/special-topics/pdf/mwbe-fiscal-2025-26.pdf,https://www.osc.ny.gov/files/reports/special-topics/pdf/mwbe-fiscal-2025-26.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Comptroller,report,,New York City Cash Balance Projection,2026-06-01,https://comptroller.nyc.gov/reports/new-york-city-cash-balance-projection-june-12026,,html,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Comptroller,report,,A Framework for Structural NYPD Overtime Reform,2026-06-05,https://comptroller.nyc.gov/reports/a-framework-for-structural-nypd-overtime-reform,,html,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Comptroller,report,,New York City Quarterly Cash Report,2026-06-05,https://comptroller.nyc.gov/reports/new-york-city-quarterly-cash-report,,html,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Comptroller,report,,New York City Cash Balance Projection,2026-06-01,https://comptroller.nyc.gov/reports/new-york-city-cash-balance-projection-june-1-2026,,html,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYC Comptroller,report,,Comments on New York City’s Executive Budget for Fiscal Year 2027 an...,2026-06-09,https://comptroller.nyc.gov/reports/comments-on-new-york-citys-executive-budget-for-fiscal-year-2027-and-financial-plan-for-fiscal-years-2026-2030,,html,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
7d,0.0,0.0,NYS Comptroller,report,,Waiting for the Bus: Upstate Transportation Systems’ On-Time Bus Performance,,https://www.osc.ny.gov/files/reports/pdf/upstate-transportation-systems-on-time-bus-performance.pdf,https://www.osc.ny.gov/files/reports/pdf/upstate-transportation-systems-on-time-bus-performance.pdf,pdf,no public link pickups found in checked sources,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",,0.0,0,0,0,0,"bluesky,hackernews,newsrss",
